"Corrosion","Korrosion"
"Comatose","Dauerschlaf"
"Queenly Majesty","Majest├ñt"
"Innards Out","Magenkrempler"
"Dancer","T├ñnzer"
"Battery","Batterie"
"Fluffy","Flauschigkeit"
"Dazzling","Buntk├Ârper"
"Soul-Heart","Seelenherz"
"Tangling Hair","Lockenkopf"
"Receiver","Empf├ñnger"
"Power of Alchemy","Chemiekraft"
"Beast Boost","Bestien-Boost"
"RKS System","Alpha-System"
"Electric Surge","Elektro-Erzeuger"
"Psychic Surge","Psycho-Erzeuger"
"Misty Surge","Nebel-Erzeuger"
"Grassy Surge","Gras-Erzeuger"
"Full Metal Body","Metallprotektor"
"Shadow Shield","Phantomschutz"
"Prism Armor","Prismar├╝stung"
"Neuroforce","Zerebralmacht"
"The stench may cause the target to flinch.","Der Gestank kann dazu f├╝hren, dass das Ziel zusammenzuckt."
"The Pok├®mon makes it rain if it appears in battle.","Das Pok├®mon l├ñsst es regnen, wenn es im Kampf erscheint."
"Its Speed stat is gradually boosted.","Sein Geschwindigkeitswert wird schrittweise erh├Âht."
"The Pok├®mon is protected against critical hits.","Das Pok├®mon ist gegen kritische Treffer gesch├╝tzt."
"It cannot be knocked out with one hit.","Er kann nicht mit einem Schlag ausgeschaltet werden."
"Prevents the use of self-destructing moves.","Verhindert die Verwendung von selbstzerst├Ârenden Bewegungen."
"The Pok├®mon is protected from paralysis.","Das Pok├®mon ist vor L├ñhmung gesch├╝tzt."
"Boosts the Pok├®mon's evasion in a sandstorm.","Erh├Âht die Ausweichf├ñhigkeit des Pok├®mon in einem Sandsturm."
"Contact with the Pok├®mon may cause paralysis.","Der Kontakt mit dem Pok├®mon kann zu L├ñhmungen f├╝hren."
"Restores HP if hit by an Electric-type move.","Stellt HP wieder her, wenn er von einer Bewegung des Typs Elektro getroffen wird."
"Restores HP if hit by a Water-type move.","Stellt HP wieder her, wenn er von einer Bewegung des Typs Wasser getroffen wird."
"Prevents it from becoming infatuated.","Verhindert die Verliebtheit."
"Eliminates the effects of weather.","Eliminiert die Auswirkungen der Witterung."
"The Pok├®mon's accuracy is boosted.","Die Genauigkeit des Pok├®mon wird erh├Âht."
"Prevents the Pok├®mon from falling asleep.","Verhindert, dass das Pok├®mon einschl├ñft."
"Changes the Pok├®mon's type to the foe's move.","├ändert den Typ des Pok├®mon in die Bewegung des Gegners."
"Prevents the Pok├®mon from getting poisoned.","Verhindert, dass das Pok├®mon vergiftet wird."
"It powers up Fire-type moves if it's hit by one.","Es verst├ñrkt Bewegungen vom Typ Feuer, wenn es von einer solchen getroffen wird."
"Blocks the added effects of attacks taken.","R├╝ckentzugiert die zus├ñtzlichen Effekte von Angriffen."
"Prevents the Pok├®mon from becoming confused.","Verhindert, dass das Pok├®mon verwirrt wird."
"Negates all moves that force switching out.","Macht alle Z├╝ge r├╝ckg├ñngig, die das Auswechseln erzwingen."
"Lowers the foe's Attack stat.","Senkt den Angriffswert des Gegners."
"Prevents the foe from escaping.","Verhindert, dass der Feind entkommen kann."
"Inflicts damage to the foe on contact.","F├╝gt dem Feind bei Kontakt Schaden zu."
"Only super-effective moves will hit.","Nur super-effektive Bewegungen werden getroffen."
"Gives full immunity to all Ground-type moves.","Verleiht volle Immunit├ñt gegen alle Bewegungen vom Typ Boden."
"Contact may poison or cause paralysis or sleep.","Kontakt kann zu Vergiftung, L├ñhmung oder Schlaf f├╝hren."
"Passes a burn, poison, or paralysis to the foe.","├£bertr├ñgt eine Verbrennung, ein Gift oder eine L├ñhmung auf den Feind."
"Prevents other Pok├®mon from lowering its stats.","Hindert andere Pok├®mon daran, seine Werte zu senken."
"All status problems heal when it switches out.","Alle Statusprobleme heilen, wenn sie ausgeschaltet werden."
"Draws in all Electric-type moves to up Sp. Attack.","Zieht alle Bewegungen des Typs Elektrisch ein, um die Sp. Angriff."
"Boosts the likelihood of added effects appearing.","Erh├Âht die Wahrscheinlichkeit, dass zus├ñtzliche Effekte auftreten."
"Boosts the Pok├®mon's Speed in rain.","Erh├Âht die Geschwindigkeit des Pok├®mon bei Regen."
"Boosts the Pok├®mon's Speed in sunshine.","Erh├Âht die Geschwindigkeit des Pok├®mon bei Sonnenschein."
"Raises the likelihood of meeting wild Pok├®mon.","Erh├Âht die Wahrscheinlichkeit, wilde Pok├®mon zu treffen."
"The Pok├®mon copies a foe's Ability.","Das Pok├®mon kopiert die F├ñhigkeit eines Gegners."
"Raises the Pok├®mon's Attack stat.","Erh├Âht den Angriffswert des Pok├®mon."
"Contact with the Pok├®mon may poison the attacker.","Der Kontakt mit dem Pok├®mon kann den Angreifer vergiften."
"The Pok├®mon is protected from flinching.","Das Pok├®mon ist vor dem Zur├╝ckweichen gesch├╝tzt."
"Prevents the Pok├®mon from becoming frozen.","Verhindert, dass das Pok├®mon eingefroren wird."
"Prevents the Pok├®mon from getting a burn.","Verhindert, dass das Pok├®mon eine Verbrennung erleidet."
"Prevents Steel-type Pok├®mon from escaping.","Verhindert, dass Pok├®mon vom Typ Stahl entkommen."
"Gives full immunity to all sound-based moves.","Verleiht volle Immunit├ñt gegen alle schallbasierten Bewegungen."
"The Pok├®mon gradually regains HP in rain.","Das Pok├®mon gewinnt im Regen allm├ñhlich HP zur├╝ck."
"The Pok├®mon summons a sandstorm in battle.","Das Pok├®mon beschw├Ârt im Kampf einen Sandsturm."
"The Pok├®mon raises the foe's PP usage.","Das Pok├®mon erh├Âht den PP-Verbrauch des Gegners."
"Ups resistance to Fire- and Ice-type moves.","Erh├Âht den Widerstand gegen Bewegungen vom Typ Feuer und Eis."
"The Pok├®mon awakens quickly from sleep.","Das Pok├®mon erwacht schnell aus dem Schlaf."
"Contact with the Pok├®mon may burn the attacker.","Der Kontakt mit dem Pok├®mon kann den Angreifer verbrennen."
"Enables a sure getaway from wild Pok├®mon.","Erm├Âglicht ein sicheres Entkommen vor wilden Pok├®mon."
"Prevents other Pok├®mon from lowering accuracy.","Hindert andere Pok├®mon daran, die Genauigkeit zu verringern."
"Prevents other Pok├®mon from lowering Attack stat.","Verhindert, dass andere Pok├®mon den Angriffswert senken."
"The Pok├®mon may pick up items.","Das Pok├®mon kann Items aufsammeln."
"Pok├®mon can't attack on consecutive turns.","Pok├®mon k├Ânnen nicht in aufeinanderfolgenden Runden angreifen."
"Boosts the Attack stat, but lowers accuracy.","Erh├Âht den Angriffswert, verringert aber die Genauigkeit."
"Contact with the Pok├®mon may cause infatuation.","Der Kontakt mit dem Pok├®mon kann zu Verliebtheit f├╝hren."
"Ups Sp. Atk if another Pok├®mon has Plus or Minus.","Erh├Âht Sp. Atk, wenn ein anderes Pok├®mon Plus oder Minus hat."
"Castform transforms with the weather.","Formeo wandelt sich mit dem Wetter."
"Protects the Pok├®mon from item theft.","Sch├╝tzt das Pok├®mon vor Item-Diebstahl."
"The Pok├®mon may heal its own status problems.","Das Pok├®mon kann seine eigenen Statusprobleme heilen."
"Boosts Attack if there is a status problem.","Verst├ñrkt den Angriff, wenn es ein Statusproblem gibt."
"Ups Defense if there is a status problem.","Ups Defense, wenn es ein Statusproblem gibt."
"Damages attackers using any draining move.","Schadet Angreifern, die eine beliebige auslaugende Bewegung ausf├╝hren."
"Powers up Grass-type moves in a pinch.","Verst├ñrkt Gras-├ñhnliche Bewegungen, wenn es n├Âtig ist."
"Powers up Fire-type moves in a pinch.","Verst├ñrkt zur Not Bewegungen vom Typ Feuer."
"Powers up Water-type moves in a pinch.","Verst├ñrkt Bewegungen des Typs Wasser, wenn es darauf ankommt."
"Powers up Bug-type moves in a pinch.","Verst├ñrkt zur Not Bewegungen vom Typ K├ñfer."
"Protects the Pok├®mon from recoil damage.","Sch├╝tzt das Pok├®mon vor R├╝cksto├ƒschaden."
"Turns the sunlight harsh if it is in battle.","Schaltet das Sonnenlicht hart, wenn es im Kampf ist."
"Prevents the foe from fleeing.","Verhindert die Flucht des Gegners."
"Raises evasion if the Pok├®mon is confused.","Erh├Âht das Ausweichen, wenn das Pok├®mon verwirrt ist."
"Raises Speed if hit by an Electric-type move.","Erh├Âht die Geschwindigkeit, wenn er von einer Bewegung des Typs Elektro getroffen wird."
"Deals more damage to a foe of the same gender.","Verursacht bei Gegnern des gleichen Geschlechts mehr Schaden."
"Raises Speed each time the Pok├®mon flinches.","Erh├Âht die Geschwindigkeit jedes Mal, wenn das Pok├®mon zur├╝ckweicht."
"Raises evasion in a hailstorm.","Erh├Âht das Ausweichen in einem Hagelsturm."
"Encourages the early use of a held Berry.","Ermutigt zur fr├╝hzeitigen Verwendung eines gehaltenen Beerenbaums."
"Maxes Attack after taking a critical hit.","Erh├Âht den Angriff nach einem kritischen Treffer."
"Raises Speed if a held item is used.","Erh├Âht die Geschwindigkeit, wenn ein gehaltener Gegenstand verwendet wird."
"Weakens the power of Fire-type moves.","Schw├ñcht die Kraft von Bewegungen des Typs Feuer."
"The Pok├®mon is prone to wild stat changes.","Das Pok├®mon ist anf├ñllig f├╝r wilde Status├ñnderungen."
"Reduces HP if it is hot. Water restores HP.","Reduziert HP, wenn es hei├ƒ ist. Wasser stellt HP wieder her."
"Adjusts power according to a foe's defenses.","Fahrscheint die Kraft an die Abwehrkr├ñfte des Gegners an."
"Boosts the power of punching moves.","Erh├Âht die Kraft der Schl├ñge."
"Restores HP if the Pok├®mon is poisoned.","Stellt HP wieder her, wenn das Pok├®mon vergiftet ist."
"Powers up moves of the same type.","Verst├ñrkt die Bewegungen desselben Typs."
"Increases the frequency of multi-strike moves.","Erh├Âht die H├ñufigkeit von Multistrike-Moves."
"Heals status problems if it is raining.","Heilt Statusprobleme, wenn es regnet."
"In sunshine, Sp. Atk is boosted but HP decreases.","Bei Sonnenschein wird Sp. Atk. erh├Âht, aber HP sinkt."
"Boosts Speed if there is a status problem.","Erh├Âht die Geschwindigkeit, wenn es ein Statusproblem gibt."
"All the Pok├®mon's moves become the Normal type.","Alle Bewegungen des Pok├®mon werden zum Typ Normal."
"Powers up moves if they become critical hits.","Verst├ñrkt die Bewegungen, wenn sie zu kritischen Treffern werden."
"The Pok├®mon only takes damage from attacks.","Das Pok├®mon nimmt nur durch Angriffe Schaden."
"Ensures attacks by or against the Pok├®mon land.","Sorgt daf├╝r, dass Angriffe von oder gegen das Pok├®mon landen."
"The Pok├®mon moves after all other Pok├®mon do.","Das Pok├®mon bewegt sich nach allen anderen Pok├®mon."
"Powers up the Pok├®mon's weaker moves.","Verst├ñrkt die schw├ñcheren Attacken des Pok├®mon."
"Prevents problems with status in sunny weather.","Verhindert Probleme mit dem Status bei sonnigem Wetter."
"The Pok├®mon can't use any held items.","Das Pok├®mon kann keine gehaltenen Items benutzen."
"Moves can be used regardless of Abilities.","Die Bewegungen k├Ânnen unabh├ñngig von den F├ñhigkeiten eingesetzt werden."
"Heightens the critical-hit ratios of moves.","Erh├Âht die Kritische-Treffer-Quote von Bewegungen."
"Damages the attacker landing the finishing hit.","Verletzt den Angreifer, der den letzten Treffer landet."
"Senses a foe's dangerous moves.","Sp├╝rt die gef├ñhrlichen Bewegungen eines Gegners."
"Determines what moves a foe has.","Bestimmt, welche Z├╝ge ein Gegner hat."
"Ignores any stat changes in the Pok├®mon.","Ignoriert alle Status├ñnderungen des Pok├®mon."
"Powers up ""not very effective"" moves.","Verst├ñrkt ""nicht sehr effektive"" Bewegungen."
"Reduces damage from super-effective attacks.","Verringert den Schaden von super-effektiven Angriffen."
"Temporarily halves Attack and Speed.","Halbiert vor├╝bergehend Angriff und Geschwindigkeit."
"Enables moves to hit Ghost-type Pok├®mon.","Erm├Âglicht es, Pok├®mon vom Typ Geist zu treffen."
"Draws in all Water-type moves to up Sp. Attack.","Zieht alle Bewegungen des Typs Wasser ein, um die Sp. Angriff."
"The Pok├®mon gradually regains HP in a hailstorm.","Das Pok├®mon gewinnt in einem Hagelsturm allm├ñhlich wieder an HP."
"The Pok├®mon summons a hailstorm in battle.","Das Pok├®mon beschw├Ârt im Kampf einen Hagelsturm."
"The Pok├®mon may gather Honey from somewhere.","Das Pok├®mon kann irgendwoher Honig sammeln."
"The Pok├®mon can check a foe's held item.","Das Pok├®mon kann das gehaltene Item eines Gegners ├╝berpr├╝fen."
"Powers up moves that have recoil damage.","Verst├ñrkt Bewegungen, die R├╝cksto├ƒschaden verursachen."
"Changes type to match the held Plate.","├ändert den Typ entsprechend der gehaltenen Platte."
"Powers up party Pok├®mon when it is sunny.","St├ñrkt Party-Pok├®mon, wenn es sonnig ist."
"Reduces a sleeping foe's HP.","Reduziert die HP eines schlafenden Gegners."
"Steals an item when hit by another Pok├®mon.","Stiehlt ein Item, wenn es von einem anderen Pok├®mon getroffen wird."
"Removes added effects to increase move damage.","Entfernt hinzugef├╝gte Effekte, die den Bewegungsschaden erh├Âhen."
"Makes stat changes have an opposite effect.","├änderungen der Werte haben einen gegenteiligen Effekt."
"Makes the foe nervous and unable to eat Berries.","Macht den Feind nerv├Âs und unf├ñhig, Beeren zu essen."
"When its stats are lowered its Attack increases.","Wenn seine Werte gesenkt werden, erh├Âht sich sein Angriff."
"Lowers stats when HP becomes half or less.","Senkt die Werte, wenn die HP auf die H├ñlfte oder weniger sinken."
"May disable a move used on the Pok├®mon.","Kann eine auf das Pok├®mon angewandte Bewegung deaktivieren."
"May heal an ally's status conditions.","Kann die Statuszust├ñnde eines Verb├╝ndeten heilen."
"Reduces damage done to allies.","Verringert den Schaden, der Verb├╝ndeten zugef├╝gt wird."
"Physical attacks lower Defense and raise Speed.","Physische Angriffe senken die Verteidigung und erh├Âhen die Geschwindigkeit."
"Doubles the Pok├®mon's weight.","Verdoppelt das Gewicht des Pok├®mon."
"Halves the Pok├®mon's weight.","Halbiert das Gewicht des Pok├®mon."
"Reduces damage when HP is full.","Verringert den Schaden, wenn die HP voll sind."
"Powers up physical attacks when poisoned.","Verst├ñrkt physische Angriffe, wenn er vergiftet ist."
"Powers up special attacks when burned.","Verst├ñrkt Spezialangriffe bei Verbrennung."
"May create another Berry after one is used.","Kann einen weiteren Berry erstellen, nachdem einer verwendet wurde."
"Anticipates an ally's attack and dodges it.","Antizipiert den Angriff eines Verb├╝ndeten und weicht ihm aus."
"Raises one stat and lowers another.","Erh├Âht einen Wert und senkt einen anderen."
"Protects the Pok├®mon from damage from weather.","Sch├╝tzt das Pok├®mon vor Wettersch├ñden."
"May poison targets when a Pok├®mon makes contact.","Kann Ziele vergiften, wenn ein Pok├®mon Kontakt hat."
"Restores a little HP when withdrawn from battle.","Stellt ein wenig HP wieder her, wenn er sich aus dem Kampf zur├╝ckzieht."
"Protects from Defense-lowering attacks.","Sch├╝tzt vor abwehrschw├ñchenden Angriffen."
"Boosts the Pok├®mon's Speed in a sandstorm.","Erh├Âht das Tempo des Pok├®mon in einem Sandsturm."
"Makes status-changing moves more likely to miss.","Macht es wahrscheinlicher, dass statusver├ñndernde Z├╝ge fehlschlagen."
"Boosts move power when the Pok├®mon moves last.","Erh├Âht die Bewegungskraft, wenn sich das Pok├®mon zuletzt bewegt."
"Comes out disguised as the Pok├®mon in back.","Kommt getarnt als das Pok├®mon im Hintergrund heraus."
"It transforms itself into the Pok├®mon it is facing.","Es verwandelt sich in das Pok├®mon, dem es gegen├╝bersteht."
"Passes through the foe's barrier and strikes.","Durchdringt die Barriereee des Gegners und schl├ñgt zu."
"Contact with this Pok├®mon spreads this Ability.","Durch Kontakt mit diesem Pok├®mon wird diese F├ñhigkeit verbreitet."
"Boosts Attack after knocking out any Pok├®mon.","Verst├ñrkt die Attacke, nachdem es ein beliebiges Pok├®mon ausgeschaltet hat."
"Raises Attack when hit by a Dark-type move.","Erh├Âht den Angriff, wenn er von einer Bewegung des Typs Dunkelheit getroffen wird."
"Some move types scare it and boost its Speed.","Einige Bewegungsarten machen ihm Angst und erh├Âhen seine Geschwindigkeit."
"Reflects status-changing moves.","Spiegelt statusver├ñndernde Bewegungen wider."
"Boosts Attack when hit by a Grass-type move.","Verst├ñrkt den Angriff, wenn er von einer Bewegung vom Typ Gras getroffen wird."
"Gives priority to a status move.","Gibt einem Statuszug Priorit├ñt."
"Boosts certain moves' power in a sandstorm.","Verst├ñrkt die Kraft bestimmter Bewegungen in einem Sandsturm."
"Inflicts damage to the Pok├®mon on contact.","F├╝gt dem Pok├®mon bei Kontakt Schaden zu."
"Changes the Pok├®mon's shape when HP is halved.","├ändert die Form des Pok├®mon, wenn die HP halbiert werden."
"Boosts the accuracy of its allies and itself.","Verbessert die Genauigkeit seiner Verb├╝ndeten und seiner selbst."
"Protects against attacks that limit move choices.","Sch├╝tzt vor Angriffen, die die Auswahl der Bewegungen einschr├ñnken."
"Protects Grass-type allies from stat/status effects.","Sch├╝tzt Verb├╝ndete vom Typ Gras vor Status-Effekten."
"Restores HP as well when the Pok├®mon eats a Berry.","Stellt auch HP wieder her, wenn das Pok├®mon eine Beere isst."
"It changes type to that of the move it's about to use.","Er ├ñndert den Typ der Bewegung, die er gerade ausf├╝hren will."
"Halves the damage from physical moves.","Halbiert den Schaden von physischen Bewegungen."
"Steals the held item of a Pok├®mon it hits.","Stiehlt das gehaltene Item eines Pok├®mon, das es trifft."
"Protects the Pok├®mon from some ball and bomb moves.","Sch├╝tzt das Pok├®mon vor einigen Ball- und Bomben-Attacken."
"Sharply boosts Sp. Atk when a stat is lowered.","Erh├Âht stark die Sp. Atk, wenn ein Wert gesenkt wird."
"Boosts the power of biting moves.","Verst├ñrkt die Kraft von Bei├ƒbewegungen."
"Normal-type moves become Ice-type and powered up.","Bewegungen vom Typ ""Normal"" werden zum Typ ""Eis"" und verst├ñrken sich."
"Prevents itself and allies from falling asleep.","Verhindert das Einschlafen von sich selbst und von Verb├╝ndeten."
"Changes between Blade and Shield Forme with attacks.","Wechselt bei Angriffen zwischen Klingen- und Schildform."
"Flying-type moves gain priority when its HP is full.","Bewegungen vom Typ ""Fliegen"" erhalten Priorit├ñt, wenn seine HP voll sind."
"Powers up aura and pulse moves.","Verst├ñrkt Aura- und Impulsbewegungen."
"Boosts the Defense stat on Grassy Terrain.","Erh├Âht den Verteidigungswert auf grasbewachsenem Terrain."
"Passes its held item to an ally that has used theirs.","Gibt seinen gehaltenen Gegenstand an einen Verb├╝ndeten weiter, der seinen eigenen benutzt hat."
"Powers up moves that make direct contact.","Verst├ñrkt Bewegungen, die direkten Kontakt herstellen."
"Normal-type moves become Fairy-type and powered up.","Bewegungen vom Typ ""Normal"" werden zum Typ ""Fee"" und verst├ñrken sich."
"Contact with it lowers the attacker's Speed stat.","Der Kontakt mit ihm senkt den Geschwindigkeitswert des Angreifers."
"Normal-type moves become Flying-type and power up.","Bewegungen vom Typ Normal werden zum Typ Fliegen und verst├ñrken sich."
"Parent and child each attacks.","Eltern und Kind greifen jeweils an."
"Powers up each Pok├®mon's Dark-type moves.","Verst├ñrkt die Attacken der Pok├®mon des Typs Dunkel."
"Powers up each Pok├®mon's Fairy-type moves.","Verst├ñrkt die Attacken des Typs Fee jedes Pok├®mon."
"Reverses ""Aura"" Abilities to weaken affected moves.","Kehrt ""Aura""-F├ñhigkeiten um, um die betroffenen Bewegungen zu schw├ñchen."
"Changes the weather to nullify Fire-type moves.","├ändert das Wetter, um Bewegungen des Typs Feuer zunichte zu machen."
"Changes the weather to nullify Water-type moves.","Ver├ñndert das Wetter, um Bewegungen des Typs Wasser zunichte zu machen."
"Alters weather to remove Flying-type's weaknesses.","Ver├ñndert das Wetter, um die Schw├ñchen des Typs Fliegen zu beseitigen."
"Boosts Defense when hit by an attack.","Erh├Âht die Verteidigung, wenn er von einem Angriff getroffen wird."
"Cowardly switches out if its HP becomes half or less.","Feige schaltet sich aus, wenn seine HP die H├ñlfte oder weniger betragen."
"Switches out if its HP becomes half or less.","Schaltet sich aus, wenn seine HP die H├ñlfte oder weniger werden."
"Sharply ups Defense when hit by a Water-type move.","Erh├Âht die Verteidigung drastisch, wenn er von einer Bewegung des Typs Wasser getroffen wird."
"Its attacks are critical hits when it is poisoned.","Seine Angriffe sind kritische Treffer, wenn er vergiftet ist."
"Its shell breaks if its HP becomes half or less.","Seine H├╝lle zerbricht, wenn seine HP auf die H├ñlfte oder weniger sinken."
"Deals doubles damage to a target's replacement.","Verursacht doppelten Schaden am Ersatz des Ziels."
"Weakens incoming Fire-type moves and prevents burns.","Schw├ñcht eingehende Bewegungen vom Typ Feuer und verhindert Verbrennungen."
"Powers up Steel-type moves.","Verst├ñrkt Bewegungen vom Typ Stahl."
"Ups Sp. Atk if a hit makes its HP half or less.","Erh├Âht Sp. Atk, wenn ein Treffer seine HP auf die H├ñlfte oder weniger reduziert."
"Boosts the Pok├®mon's Speed stat in a hailstorm.","Erh├Âht den Speed-Status des Pok├®mon in einem Hagelsturm."
"Uses moves without making contact with the target.","Setzt Bewegungen ein, ohne das Ziel zu ber├╝hren."
"Its sound-based moves become Water-type.","Seine ger├ñuschbasierten Bewegungen werden zum Typ Wasser."
"Gives priority to a healing move.","Gibt einer heilenden Bewegung Priorit├ñt."
"Normal-type moves become Electric-type and powered.","Bewegungen vom Typ ""Normal"" werden zum Typ ""Elektrisch"" und ""Kraft""."
"Doubles Speed on Electric Terrain.","Verdoppelt die Geschwindigkeit auf elektrischem Terrain."
"Forms a powerful school while it has a lot of HP.","Bildet eine m├ñchtige Schule, w├ñhrend sie viele HP hat."
"Its shroud protects it from an attack just once.","Sein Mantel sch├╝tzt ihn nur einmal vor einem Angriff."
"Defeating a foe lets it become Ash-Greninja.","Wenn du einen Feind besiegst, wird er zu Ash-Quajutsu."
"Changes with other Cells if HP becomes half or less.","Wechselt mit anderen Zellen, wenn die HP die H├ñlfte oder weniger werden."
"It can poison Steel- and Poison-type targets.","Sie kann Ziele vom Typ Stahl und Gift vergiften."
"It's always drowsing, and attacks without waking.","Es schl├ñft immer und greift an, ohne zu erwachen."
"Makes foes unable to use priority attacks.","Macht Feinde unf├ñhig, Priorit├ñtsangriffe einzusetzen."
"Damages an attacker that lands the finishing hit.","Verletzt einen Angreifer, der den letzten Treffer landet."
"Repeats another Pok├®mon's dance move immediately.","Wiederholt die Tanzbewegung eines anderen Pok├®mon sofort."
"Powers up ally Pok├®mon's special moves.","Verst├ñrkt die Spezial-Moves der verb├╝ndeten Pok├®mon."
"Resists contact damage but weaker to Fire-type.","Widersteht Ber├╝hrungsschaden, ist aber schw├ñcher gegen den Typ Feuer."
"Boosts Sp. Atk each time a Pok├®mon faints.","Erh├Âht Sp. Atk jedes Mal, wenn ein Pok├®mon ohnm├ñchtig wird."
"Contact with it lowers the attacker's Speed.","Die Ber├╝hrung mit ihm senkt die Geschwindigkeit des Angreifers."
"Copies the Ability of a defeated ally.","Kopiert die F├ñhigkeit eines besiegten Verb├╝ndeten."
"Boosts its best stat each time it deals a KO.","Erh├Âht seinen besten Wert jedes Mal, wenn er einen KO verursacht."
"Its type matches the memory disc it holds.","Sein Typ entspricht dem Typ des Speichermediums, das er enth├ñlt."
"Turns the ground into Electric Terrain.","Verwandelt den Boden in elektrisches Terrain."
"Turns the ground into Psychic Terrain.","Verwandelt den Boden in psychisches Terrain."
"Turns the ground into Misty Terrain.","Verwandelt den Boden in nebliges Terrain."
"Turns the ground into Grassy Terrain.","Verwandelt den Boden in grasbewachsenes Terrain."
"Resists damage while its HP is full.","Widersteht Schaden, solange seine HP voll sind."
"Powers up moves that are super-effective.","Verst├ñrkt Moves, die super-effektiv sind."
"Fighting","Kampf"
"Flying","Flug"
"Poison","Gift"
"Bug","K├ñfer"
"Ghost","Geist"
"Steel","Stahl"
"???","???"
"Fire","Feuer"
"Grass","Pflanze"
"Ice","Eis"
"Ice/Fire/Electric","Eis/Feuer/Elektrik"
"Fire/Water/Electric","Feuer/Wasser/Strom"
"Water/Ground/Flying","Wasser/Boden/Fliegen"
"Ghost/Steel/Water","Geist/Stahl/Wasser"
"Fire/Water/Grass","Feuer/Wasser/Gras"
"Grass/Steel","Gras/Stahl"
"Bug/Steel/Psychic","K├ñfer/Stahl/Psychisch"
"Ice/Rock/Steel","Eis/Fels/Stahl"
"Pok├®mon Trainer","Pok├®mon Trainer"
"Rival","Rivalen"
"Aroma Lady","Aroma Lady"
"Beauty","Sch├Ânheit"
"Biker","Fahrradr"
"Bird Keeper","Vogelw├ñrter"
"Bug Catcher","Wanzenf├ñnger"
"Burglar","Einbrecher"
"Channeler","Channeler"
"Cue Ball","Spielball"
"Engineer","Ingenieur"
"Fisherman","Fischer"
"Gambler","Gambler"
"Gentleman","Gentleman"
"Hiker","Wanderer"
"Juggler","Jongleur"
"Lady","Dame"
"Pok├® Maniac","Pok├®-Maniac"
"Pok├®mon Breeder","Pok├®mon-Z├╝chter"
"Professor","Professor"
"Rocker","Gesteiner"
"Ruin Maniac","Der Ruinenwahnsinnige"
"Sailor","Seemann"
"Scientist","Wissenschaftlerin"
"Super Nerd","Super-Nerd"
"Tamer","Dompteur"
"Crush Girl","Crush Girl"
"Camper","Camper"
"Picnicker","Picknicker"
"Cool Trainer","Cooler Trainer"
"Youngster","Youngster"
"Lass","Lass"
"Pok├®mon Ranger","Pok├®mon-Waldl├ñufer"
"Swimmer","Schwimmer"
"Tuber","Knolle"
"Cool Couple","Cooles Paar"
"Crush Kin","Schwarmkind"
"Sis and Bro","Schwester und Bruder"
"Twins","Zwillinge"
"Young Couple","Junges Ehepaar"
"Team Rocket","Team Rakete"
"Team Rocket Boss","Team Gesteinet-Boss"
"Gym Leader","Leiter der Turnhalle"
"Elite Four","Elite Vier"
"Champion","Meister"
"Socialite","Socialite"
"Mr.","Herr"
"Roughneck","Roughneck"
"Teacher","Lehrer"
"Preschooler","Vorschulkind"
"Hipster","Hipster"
"Haunted Girl","Gespenstisches M├ñdchen"
"Clown","Clown"
"Nurse","Krankenschwester"
"Worker","Arbeiter"
"Robot","Roboter"
"Farmer","Landwirt"
"Pyromaniac","Pyromane"
"Team Rocket Executive","Team Gesteinet Gesch├ñftsf├╝hrer"
"Team Plasma","Team Plasma"
"Kimono Girl","Kimono M├ñdchen"
"Sage","Salbei"
"Player","Spieler"
"Officer","Offizier"
"Skier","Skifahrer"
"Sprite Artist","Sprite-K├╝nstler"
"Type Expert","Typ Experte"
"Delivery Man","Zusteller"
"Mimi","Mimi"
"Pat","Pat"
"Sean","Sean"
"Mustafa","Mustafa"
"Walter","Walter"
"Jared","Jared"
"Hope","Hoffnung"
"Margaret","Margaret"
"Deborah","Deborah"
"Laurel","Laurel"
"Carrietta","Carrietta"
"Morgan","Morgan"
"Ruth","Ruth"
"Regan","Regan"
"Karina","Karina"
"Carol Anne","Carol Anne"
"Angelica","Angelika"
"Jennifer","Jennifer"
"Emilia","Emilia"
"Julia","Julia"
"Rich","Reich"
"Glenn","Glenn"
"Eli & Anne","Eli und Anne"
"Megan","Megan"
"Andrea","Andrea"
"Leslie","Leslie"
"Paige","Paige"
"Jaren","Jaren"
"Johnny","Johnny"
"Ricardo","Ricardo"
"Aidan","Aidan"
"Stan","Stan"
"Phillip","Phillip"
"Edna","Edna"
"Frederique","Frederique"
"Lina","Lina"
"France","Frankreich"
"Max","Max"
"William","William"
"Lea","Lea"
"Ned","Ned"
"Hank","Hank"
"Chip","Chip"
"Elliot","Elliot"
"Gia & Jes","Gia & Jes"
"Luca","Luca"
"Andrew","Andrew"
"Justin","Justin"
"Emily","Emily"
"Alma","Alma"
"Sebastian","Sebastian"
"Susie","Susie"
"Lola","Lola"
"Valerie","Valerie"
"Gwen","Gwen"
"Perry","Perry"
"Pamela","Pamela"
"Joshua","Joshua"
"Henry","Henry"
"James","James"
"Wallace","Wallace"
"Pagliacci","Pagliacci"
"Maria","Maria"
"Carter","Fuhrmann"
"Mitch","Mitch"
"Marlon","Marlon"
"Beck","Beck"
"Donald","Donald"
"Benny","Benny"
"Gerald","Gerald"
"Malik","Malik"
"Isaac","Isaac"
"Lukas","Lukas"
